,blkio_stats__io_merged_recursive,blkio_stats__io_queue_recursive,blkio_stats__io_service_bytes_recursive,blkio_stats__io_service_time_recursive,blkio_stats__io_serviced_recursive,blkio_stats__io_time_recursive,blkio_stats__io_wait_time_recursive,blkio_stats__sectors_recursive,cname,cpu_stats__cpu_usage__percpu_usage,cpu_stats__cpu_usage__total_usage,cpu_stats__cpu_usage__usage_in_kernelmode,cpu_stats__cpu_usage__usage_in_usermode,cpu_stats__online_cpus,cpu_stats__system_cpu_usage,cpu_stats__throttling_data__periods,cpu_stats__throttling_data__throttled_periods,cpu_stats__throttling_data__throttled_time,id,memory_stats__limit,memory_stats__max_usage,memory_stats__stats__active_anon,memory_stats__stats__active_file,memory_stats__stats__cache,memory_stats__stats__dirty,memory_stats__stats__hierarchical_memory_limit,memory_stats__stats__hierarchical_memsw_limit,memory_stats__stats__inactive_anon,memory_stats__stats__inactive_file,memory_stats__stats__mapped_file,memory_stats__stats__pgfault,memory_stats__stats__pgmajfault,memory_stats__stats__pgpgin,memory_stats__stats__pgpgout,memory_stats__stats__rss,memory_stats__stats__rss_huge,memory_stats__stats__total_active_anon,memory_stats__stats__total_active_file,memory_stats__stats__total_cache,memory_stats__stats__total_dirty,memory_stats__stats__total_inactive_anon,memory_stats__stats__total_inactive_file,memory_stats__stats__total_mapped_file,memory_stats__stats__total_pgfault,memory_stats__stats__total_pgmajfault,memory_stats__stats__total_pgpgin,memory_stats__stats__total_pgpgout,memory_stats__stats__total_rss,memory_stats__stats__total_rss_huge,memory_stats__stats__total_unevictable,memory_stats__stats__total_writeback,memory_stats__stats__unevictable,memory_stats__stats__writeback,memory_stats__usage,name,networks__eth0__rx_bytes,networks__eth0__rx_dropped,networks__eth0__rx_errors,networks__eth0__rx_packets,networks__eth0__tx_bytes,networks__eth0__tx_dropped,networks__eth0__tx_errors,networks__eth0__tx_packets,num_procs,pids_stats__current,precpu_stats__cpu_usage__percpu_usage,precpu_stats__cpu_usage__total_usage,precpu_stats__cpu_usage__usage_in_kernelmode,precpu_stats__cpu_usage__usage_in_usermode,precpu_stats__online_cpus,precpu_stats__system_cpu_usage,precpu_stats__throttling_data__periods,precpu_stats__throttling_data__throttled_periods,precpu_stats__throttling_data__throttled_time,preread,read,timestamp
59,"[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 122880, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 122880, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 122880, 'op': 'Total'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 122880, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 122880, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 122880, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 4577752, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 4577752, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 4577752, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 40, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 11, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 29, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 40, 'op': 'Total'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 40, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 11, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 29, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 40, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 5876291, 'op': ''}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 130258290, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 130258290, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 130258290, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 240, 'op': ''}]",mn.vnf0.vdu01,"[7814696675, 7232890632, 7039827705, 7111697130, 2225663, 742571, 0, 0, 0, 31243, 0, 113934, 3818, 0, 2555011670, 79812]",31757320853,7570000000,21010000000,16,30407098230000000,37,31,69870429598,3ee479cdc8efa81d81715463f9459ebf307768a99503ceb769e9ca6000ab0852,4294967296,264884224,954368,118784,270336,135168,4294967296,0,0,151552,0,114427,0,99578,99279,954368,0,954368,118784,270336,135168,0,151552,0,114427,0,99578,99279,954368,0,0,0,0,0,4763648,mn.vnf0.vdu01,726,0,0,9,0,0,0,0,0,2,"[7814696675, 7232890632, 7039827705, 7111697130, 2225663, 742571, 0, 0, 0, 31243, 0, 113934, 3818, 0, 2555011670, 79812]",31757320853,7570000000,21010000000,16,30407082220000000,36,31,69870429598,2019-02-19T15:25:27.122587629Z,2019-02-19T15:25:28.12448994Z,31.88244104385376
60,[],[],[],[],[],[],[],[],mn.vnf0.vdu01,"[3832013571, 0, 0, 4527, 0, 254581, 73070, 0, 0, 0, 767943, 760169, 0, 1213415, 0, 0]",3835087276,170000000,3650000000,16,30407385510000000,5,0,0,17195d5893c66f7ff1bc59c5a47673075913b76308c3391e007d1e0e1e2dd50c,2147483648,407191552,404242432,0,12288,12288,2147483648,0,0,12288,0,152557,0,146442,47734,404295680,0,404242432,0,12288,12288,0,12288,0,152557,0,146442,47734,404295680,0,0,0,0,0,407191552,mn.vnf0.vdu01,516,0,0,6,0,0,0,0,0,24,"[3101989054, 0, 0, 4527, 0, 254581, 73070, 0, 0, 0, 767943, 760169, 0, 1213415, 0, 0]",3105062759,80000000,3020000000,16,30407369510000000,4,0,0,2019-02-19T15:25:45.135841631Z,2019-02-19T15:25:46.137618307Z,0.0
61,[],[],[],[],[],[],[],[],mn.vnf0.vdu01,"[10312696043, 0, 0, 4527, 0, 254581, 73070, 196885, 0, 0, 767943, 760169, 0, 1213415, 1530079617, 0]",11846046250,320000000,11510000000,16,30407513700000000,13,3,126878,17195d5893c66f7ff1bc59c5a47673075913b76308c3391e007d1e0e1e2dd50c,2147483648,418070528,415002624,0,32768,32768,2147483648,0,0,32768,0,155173,0,149061,47734,415002624,0,415002624,0,32768,32768,0,32768,0,155173,0,149061,47734,415002624,0,0,0,0,0,418070528,mn.vnf0.vdu01,586,0,0,7,0,0,0,0,0,24,"[9471220876, 0, 0, 4527, 0, 254581, 73070, 196885, 0, 0, 767943, 760169, 0, 1213415, 1370760468, 0]",10845251934,310000000,10520000000,16,30407497650000000,12,3,126878,2019-02-19T15:25:53.147975757Z,2019-02-19T15:25:54.149930852Z,8.098758459091187
62,[],[],[],[],[],[],[],[],mn.vnf0.vdu01,"[16793449618, 0, 0, 4527, 0, 254581, 73070, 196885, 0, 0, 767943, 760169, 0, 1213415, 3059879448, 0]",19856599656,420000000,19410000000,16,30407641840000000,21,4,1969467,17195d5893c66f7ff1bc59c5a47673075913b76308c3391e007d1e0e1e2dd50c,2147483648,418070528,415002624,0,65536,0,2147483648,0,0,32768,0,155174,0,149070,47734,415006720,0,415002624,0,65536,0,0,32768,0,155174,0,149070,47734,415006720,0,0,0,0,0,418070528,mn.vnf0.vdu01,656,0,0,8,0,0,0,0,0,24,"[15963132435, 0, 0, 4527, 0, 254581, 73070, 196885, 0, 0, 767943, 760169, 0, 1213415, 2890321415, 0]",18856460386,410000000,18420000000,16,30407625830000000,20,3,126878,2019-02-19T15:26:01.158964216Z,2019-02-19T15:26:02.160858488Z,16.113120794296265
63,[],[],[],[],[],[],[],[],mn.vnf0.vdu01,"[19714992236, 0, 0, 4527, 0, 254581, 73070, 196885, 1009758, 0, 767943, 760169, 0, 1213415, 3727913820, 0]",23447186404,470000000,22940000000,16,30407769980000000,29,6,2396466,17195d5893c66f7ff1bc59c5a47673075913b76308c3391e007d1e0e1e2dd50c,2147483648,418070528,415006720,0,98304,36864,2147483648,0,0,98304,0,155174,0,149078,47734,415006720,0,415006720,0,98304,36864,0,98304,0,155174,0,149078,47734,415006720,0,0,0,0,0,418013184,mn.vnf0.vdu01,656,0,0,8,0,0,0,0,0,24,"[19704567442, 0, 0, 4527, 0, 254581, 73070, 196885, 1009758, 0, 767943, 760169, 0, 1213415, 3727913820, 0]",23436761610,460000000,22930000000,16,30407753950000000,28,6,2396466,2019-02-19T15:26:09.171281565Z,2019-02-19T15:26:10.173153753Z,24.130183696746826
64,"[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 102400, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 102400, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 102400, 'op': 'Total'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 102400, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 102400, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 102400, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 7390429, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 7390429, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 7390429, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 35, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 11, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 24, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 35, 'op': 'Total'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 35, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 11, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 24, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 35, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 5866672, 'op': ''}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 107451476, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 107451476, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 107451476, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 200, 'op': ''}]",mn.vnf0.vdu01,"[20179381748, 0, 0, 4527, 0, 254581, 73070, 196885, 1009758, 0, 767943, 1568552, 0, 1217768, 3727913820, 0]",23912388652,620000000,23250000000,16,30407898020000000,37,6,2396466,17195d5893c66f7ff1bc59c5a47673075913b76308c3391e007d1e0e1e2dd50c,2147483648,421015552,958464,118784,270336,135168,2147483648,0,0,151552,0,188762,0,173754,173454,958464,0,958464,118784,270336,135168,0,151552,0,188762,0,173754,173454,958464,0,0,0,0,0,3293184,mn.vnf0.vdu01,726,0,0,9,0,0,0,0,0,2,"[20179381748, 0, 0, 4527, 0, 254581, 73070, 196885, 1009758, 0, 767943, 1568552, 0, 1217768, 3727913820, 0]",23912388652,620000000,23250000000,16,30407882010000000,36,6,2396466,2019-02-19T15:26:17.183415255Z,2019-02-19T15:26:18.185474375Z,32.13763475418091
65,[],[],[],[],[],[],[],[],mn.vnf0.vdu01,"[3784409190, 825750, 5297, 0, 681228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5603, 0]",3785927068,200000000,3580000000,16,30408169300000000,5,0,0,edf8910b1d8fa664f43867d3c04baa7407208e02260e4be05c19d6ac48490bb9,2147483648,407060480,404115456,0,12288,12288,2147483648,0,0,12288,0,152329,0,146200,47533,404127744,0,404115456,0,12288,12288,0,12288,0,152329,0,146200,47533,404127744,0,0,0,0,0,407060480,mn.vnf0.vdu01,516,0,0,6,0,0,0,0,0,24,"[2866068885, 825750, 5297, 0, 681228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5603, 0]",2867586763,110000000,2760000000,16,30408153280000000,4,0,0,2019-02-19T15:26:34.198071003Z,2019-02-19T15:26:35.199740163Z,0.0
66,[],[],[],[],[],[],[],[],mn.vnf0.vdu01,"[11103212503, 825750, 5297, 0, 681228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 669527985, 0]",11773813579,330000000,11430000000,16,30408297470000000,13,3,541531,edf8910b1d8fa664f43867d3c04baa7407208e02260e4be05c19d6ac48490bb9,2147483648,506281984,503013376,0,32768,0,2147483648,0,0,32768,0,176613,0,170350,47533,503025664,0,503013376,0,32768,0,0,32768,0,176613,0,170350,47533,503025664,0,0,0,0,0,506281984,mn.vnf0.vdu01,586,0,0,7,0,0,0,0,0,24,"[10199376606, 825750, 5297, 0, 681228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 571268395, 0]",10772157276,310000000,10450000000,16,30408281450000000,12,3,541531,2019-02-19T15:26:42.209035073Z,2019-02-19T15:26:43.210945788Z,7.8636815547943115
67,[],[],[],[],[],[],[],[],mn.vnf0.vdu01,"[18374965296, 825750, 5297, 0, 681228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1408138058, 0]",19784615629,440000000,19340000000,16,30408425620000000,21,4,677609,edf8910b1d8fa664f43867d3c04baa7407208e02260e4be05c19d6ac48490bb9,2147483648,519389184,516169728,0,65536,36864,2147483648,0,0,65536,0,179842,0,173570,47533,516182016,0,516169728,0,65536,36864,0,65536,0,179842,0,173570,47533,516182016,0,0,0,0,0,519389184,mn.vnf0.vdu01,656,0,0,8,0,0,0,0,0,24,"[17471333485, 825750, 5297, 0, 681228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1310479007, 0]",18783324767,420000000,18350000000,16,30408409580000000,20,4,677609,2019-02-19T15:26:50.221211299Z,2019-02-19T15:26:51.223024079Z,15.876058340072632
68,[],[],[],[],[],[],[],[],mn.vnf0.vdu01,"[25631300846, 825750, 5297, 0, 681228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2164266408, 0]",27796300724,530000000,27250000000,16,30408553760000000,29,7,965944,edf8910b1d8fa664f43867d3c04baa7407208e02260e4be05c19d6ac48490bb9,2147483648,522797056,519462912,0,98304,69632,2147483648,0,0,98304,0,180651,0,174382,47533,519475200,0,519462912,0,98304,69632,0,98304,0,180651,0,174382,47533,519475200,0,0,0,0,0,522797056,mn.vnf0.vdu01,656,0,0,8,0,0,0,0,0,24,"[24718289449, 825750, 5297, 0, 681228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2074585269, 0]",26794386993,520000000,26260000000,16,30408537740000000,28,7,965944,2019-02-19T15:26:58.232456796Z,2019-02-19T15:26:59.234186252Z,23.886868238449097
69,"[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 40960, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 40960, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 40960, 'op': 'Total'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 40960, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 40960, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 40960, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 1781231, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 1781231, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 1781231, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 20, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 11, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 9, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 20, 'op': 'Total'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 20, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 11, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 9, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 20, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 5151116, 'op': ''}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 45647150, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 45647150, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 45647150, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 80, 'op': ''}]",mn.vnf0.vdu01,"[29386422526, 825750, 5297, 428154, 681228, 0, 0, 0, 0, 0, 612698, 0, 0, 0, 2543379277, 312575]",31932667505,660000000,31250000000,16,30408681970000000,37,9,280895664,edf8910b1d8fa664f43867d3c04baa7407208e02260e4be05c19d6ac48490bb9,2147483648,526364672,950272,118784,270336,135168,2147483648,0,0,151552,0,214540,0,199328,199030,950272,0,950272,118784,270336,135168,0,151552,0,214540,0,199328,199030,950272,0,0,0,0,0,3317760,mn.vnf0.vdu01,726,0,0,9,0,0,0,0,0,2,"[29386422526, 825750, 5297, 428154, 681228, 0, 0, 0, 0, 0, 612698, 0, 0, 0, 2543379277, 312575]",31932667505,660000000,31250000000,16,30408665970000000,36,9,280895664,2019-02-19T15:27:06.243020825Z,2019-02-19T15:27:07.244895407Z,31.89875292778015
70,[],[],[],[],[],[],[],[],mn.vnf0.vdu01,"[3265334709, 0, 0, 1205178, 689194, 0, 0, 5007, 0, 0, 0, 0, 837121, 0, 79245, 0]",3268150454,90000000,3160000000,16,30408953690000000,4,0,0,471aca2ed960f5ec7bad65d9d307aa2906b299494ee924df2e9dfa03969d7a03,4294967296,226713600,224489472,0,12288,12288,4294967296,0,0,12288,0,62446,0,58257,3441,224514048,0,224489472,0,12288,12288,0,12288,0,62446,0,58257,3441,224514048,0,0,0,0,0,226713600,mn.vnf0.vdu01,516,0,0,6,0,0,0,0,0,3,"[2265327248, 0, 0, 1205178, 689194, 0, 0, 5007, 0, 0, 0, 0, 837121, 0, 79245, 0]",2268142993,80000000,2180000000,16,30408937670000000,3,0,0,2019-02-19T15:27:23.255372227Z,2019-02-19T15:27:24.257070794Z,0.0
71,[],[],[],[],[],[],[],[],mn.vnf0.vdu01,"[9702984204, 0, 0, 1205178, 689194, 0, 0, 5007, 0, 0, 0, 0, 837121, 0, 1442827411, 0]",11148548115,300000000,10820000000,16,30409081910000000,12,1,25927,471aca2ed960f5ec7bad65d9d307aa2906b299494ee924df2e9dfa03969d7a03,4294967296,418217984,415068160,0,32768,32768,4294967296,0,0,12288,0,155216,0,149050,47699,415100928,0,415068160,0,32768,32768,0,12288,0,155216,0,149050,47699,415100928,0,0,0,0,0,418217984,mn.vnf0.vdu01,586,0,0,7,0,0,0,0,0,24,"[8891010649, 0, 0, 1205178, 689194, 0, 0, 5007, 0, 0, 0, 0, 837121, 0, 1252632600, 0]",10146379749,280000000,9840000000,16,30409065850000000,11,0,0,2019-02-19T15:27:31.266014795Z,2019-02-19T15:27:32.267674445Z,7.272626161575317
72,[],[],[],[],[],[],[],[],mn.vnf0.vdu01,"[16186944772, 0, 0, 1205178, 689194, 0, 0, 5007, 0, 0, 0, 0, 837121, 0, 2970487637, 0]",19160168909,420000000,18720000000,16,30409210070000000,20,1,25927,471aca2ed960f5ec7bad65d9d307aa2906b299494ee924df2e9dfa03969d7a03,4294967296,418217984,415100928,0,65536,65536,4294967296,0,0,36864,0,155216,0,149058,47699,415100928,0,415100928,0,65536,65536,0,36864,0,155216,0,149058,47699,415100928,0,0,0,0,0,418217984,mn.vnf0.vdu01,656,0,0,8,0,0,0,0,0,24,"[15357703391, 0, 0, 1205178, 689194, 0, 0, 5007, 0, 0, 0, 0, 837121, 0, 2797014764, 0]",18157454655,390000000,17740000000,16,30409193970000000,19,1,25927,2019-02-19T15:27:39.276525318Z,2019-02-19T15:27:40.279045589Z,15.284334182739258
73,[],[],[],[],[],[],[],[],mn.vnf0.vdu01,"[19930937179, 0, 0, 1205178, 689194, 0, 0, 5007, 0, 0, 0, 0, 837121, 0, 3809888565, 0]",23743562244,540000000,23180000000,16,30409338130000000,28,2,545248,471aca2ed960f5ec7bad65d9d307aa2906b299494ee924df2e9dfa03969d7a03,4294967296,418217984,415100928,0,98304,36864,4294967296,0,0,94208,0,155216,0,149066,47699,415100928,0,415100928,0,98304,36864,0,94208,0,155216,0,149066,47699,415100928,0,0,0,0,0,418217984,mn.vnf0.vdu01,656,0,0,8,0,0,0,0,0,24,"[19916728981, 0, 0, 1205178, 689194, 0, 0, 5007, 0, 0, 0, 0, 837121, 0, 3809888565, 0]",23729354046,520000000,23170000000,16,30409322110000000,27,2,545248,2019-02-19T15:27:47.28853626Z,2019-02-19T15:27:48.290399705Z,23.294649124145508
74,"[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 114688, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 114688, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 114688, 'op': 'Total'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 114688, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 114688, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 114688, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 4534366, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 4534366, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 4534366, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 38, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 11, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 27, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 38, 'op': 'Total'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 38, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 11, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 27, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 38, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 5441662, 'op': ''}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 120268892, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 120268892, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 120268892, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 224, 'op': ''}]",mn.vnf0.vdu01,"[20421533510, 0, 0, 1205178, 689194, 0, 830002, 5007, 0, 0, 0, 0, 837121, 0, 3810360353, 10607]",24235470972,640000000,23540000000,16,30409466190000000,36,2,545248,471aca2ed960f5ec7bad65d9d307aa2906b299494ee924df2e9dfa03969d7a03,4294967296,421326848,950272,135168,303104,151552,4294967296,0,0,167936,0,188851,0,173785,173477,958464,0,950272,135168,303104,151552,0,167936,0,188851,0,173785,173477,958464,0,0,0,0,0,3461120,mn.vnf0.vdu01,726,0,0,9,0,0,0,0,0,2,"[20421533510, 0, 0, 1205178, 689194, 0, 830002, 5007, 0, 0, 0, 0, 837121, 0, 3810360353, 10607]",24235470972,640000000,23540000000,16,30409450140000000,35,2,545248,2019-02-19T15:27:55.300300703Z,2019-02-19T15:27:56.302484621Z,31.3070547580719
